article,topic,cluster
Deteksi Plat Nama Ruangan untuk Kendali Kursi Roda Pintar menggunakan YOLOv5 dan EasyOCR berbasis TX2,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Customer Relationship Management (CRM) Sistem Umpan Balik Pelanggan (Customer Feedback System) pada Perusahaan XYZ,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Simulasi Protokol Routing AODV untuk Skenario Mobilitas Node,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pengenalan Plat Nomor Kendaraan untuk Akses Perumahan menggunakan YOLOv5 dan Pytesseract berbasis Jetson Nano,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Evaluasi Kualitas Website IKIP Budi Utomo Malang menggunakan Metode Webqual 4.0 dan Importance Performance Analysis (IPA),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Rekomendasi Peningkatan Layanan Okejek dengan Root Cause Analysis berdasarkan Hasil Analisis Sentimen Ulasan Pengguna,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen Tokocrypto pada Twitter menggunakan Metode Long Short-Term Memory,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen Pengguna Aplikasi RedBus berdasarkan Ulasan di Google Play Store menggunakan Metode Naive Bayes,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis dan Penyusunan Spesifikasi Persyaratan Pengguna dan Sistem Aplikasi BudayaKerja dengan Pendekatan Rekayasa Balik: Kasus Perusahaan SmartID,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Usability dan Pengalaman Pengguna Website SMAN 5 Bogor versi Mobile menggunakan MeCUE Questionnaire dan System Usability Scale (SUS),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Robot Manipulator menggunakan Sinyal Electromyography berdasarkan Pergerakan Kaki Manusia,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Konten Pembelajaran Audio Visual untuk Materi Jaringan Nirkabel melalui Fitur Reels Instagram pada Jurusan Teknik Komputer Jaringan SMK Negeri 4 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Motivasi Belajar terhadap Performa Mahasiswa Pasca Pandemi COVID-19,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pemodelan dan Evaluasi Proses Bisnis menggunakan Business Process Improvement (BPI) (Studi Kasus : Bagian Humas Universitas Mataram),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Diagnosis Kerusakan pada Iphone dengan Metode Dempster Shafer,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Eksplorasi Perilaku Mahasiswa dalam Implementasi Pembelajaran Hybrid di IT Telkom Surabaya,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Deteksi Insomnia berbasis Elektrokardiogram menggunakan Fitur Mean RR dan Standar Deviasi NN dengan Metode K-Nearest Neighbours,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Faktor-Faktor yang Mempengaruhi Prestasi Belajar Siswa Kelas 11 Rekayasa Perangkat Lunak pada Mata Pelajaran Basis Data di SMK National Media Center Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Perancangan Modul Tambahan Portal Media Interaksi Sivitas Universitas Brawijaya bagi Alumni Universitas Brawijaya menggunakan Design Thinking,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen terhadap Perundungan Siber pada Twitter menggunakan Algoritma Bidirectional Encoder Representations from Transformer (BERT),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pendeteksi Kantuk Pengemudi berbasis Eye Aspect Ratio dan Mouth Opening Ratio menggunakan Algoritme C-LSTM,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Pengalaman Pengguna pada Website Kampus Merdeka menggunakan Metode UX Curve,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Protokol Routing Reactive pada Jaringan Vehicular Ad Hoc Network (VANET) dengan Model Skenario Jalan Tol,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Gateway untuk Mendukung Proses Over The Air Firmware Update pada Perangkat WSN berbasis Bluetooth Low Energy,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Kontrol dan Monitoring Prototype Smart Green House pada Tanaman Stroberi menggunakan Logika Fuzzy berbasis Aplikasi Cayenne,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pengenalan Tingkatan Emosi Ketakutan Melalui Ucapan menggunakan Ekstraksi Gammatone-Frequency Cepstral Coefficients dan Klasifikasi Random Forest Classifier berbasis Raspberry Pi 4,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Rekomendasi Penempatan Kegiatan Praktek Kerja Lapangan (PKL) menggunakan Metode Profile Matching pada Jurusan Teknik Komputer dan Jaringan (TKJ) di SMK Negeri 2 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Penyusunan Spesifikasi Persyaratan dan Pemodelan Proses Bisnis  Terhadap Aplikasi Skrining Covid-19: Kasus Areema di Kabupaten  Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Faktor-faktor yang Memengaruhi Minat Penggunaan Ulang Mahasiswa pada Platform E-Learning dan Bootcamp IT,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
"Pengaruh Minat Belajar, Motivasi Belajar, dan Gaya Belajar Siswa Terhadap Hasil Belajar Siswa Kelas XI Pada Mata Pelajaran Pemrograman Website Di SMKN 11 Malang","belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Persepsi Peserta Didik pada Penggunaan Aplikasi Canon Berbasis Web dalam Pembelajaran Materi Triangle Exposure,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Metode K-Nearest Neighbor untuk Deteksi Dini Stres Berbasis Neruosky Electroencephalogram Sensor,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Identifikasi Permasalahan Pembelajaran Terkait Aksesibilitas Learning Management System BRONE (Brawijaya Online Learning) Berdasarkan WCAG (Web Content Accessibility Guidelines) pada Mahasiswa Disabilitas Netra,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Penjualan Bobby Aquatic Menggunakan K-Means Clustering dan Holt-Winters dengan Pendekatan CRISP-DM,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Persepsi Peserta Didik pada Penggunaan PC Building Simulator Sebagai Media Pembelajaran dalam Proses Pembelajaran Materi Perakitan Komputer,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengenalan Plat Nomor Kendaraan Indonesia Menggunakan Convolutional Neural Network dan BiLSTM,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Sistem Informasi Penerimaan Siswa Baru Sekolah Khusus Yayasan Karya Dharma Wanita Khusus Tuli (SKH YKDW 02) Kota Tangerang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Deteksi Tingkat Resiko Kanker Serviks pada Wanita Usia Subur dengan  Metode Modified K-Nearest Neighbor,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Kepuasan Pengguna IM3 Terhadap Aplikasi MyIM3 Menggunakan Metode End User Computing Satisfaction (EUCS) Termodifikasi,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Faktor yang Memengaruhi Penggunaan Cryptocurrency Menggunakan Unified Theory of Acceptance and use of Technology (UTAUT) Termodifikasi (Studi Kasus Pada Generasi Z di DKI Jakarta),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Perbandingan Waktu Simpan ke Database Antara Gambar BLOB dan Konversi Base64 pada Website Sosial Media,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Metode Problem-based Learning Berbantuan Github dan ChatGPT terhadap Hasil Belajar dan Computational Thinking Skill Siswa,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Prediksi Penjualan Makanan Restororan Menggunakan Metode ARIMA: Studi Kasus Waroeng Marisukakoi,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Evaluasi Proses Bisnis Penjualan Produk Pusat Penelitian Perkebunan Gula Indonesia Menggunakan Business Process Improvement (BPI),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Strategi Peningkatan SDM Berdasarkan Pengelompokan Kualitas Kinerja Pegawai CV Mediatama Perkasa Bogor Menggunakan K-Means Clustering,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Perbandingan Implementasi Material Design 2 dan 3 pada Aplikasi Perangkat Bergerak untuk Pemesanan Jasa Binatu,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Aplikasi Deteksi Allergen pada Makanan Menggunakan Convolutional Neural Network Berbasis Android,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pelatihan Pengucapan Huruf Konsonan Untuk Anak Usia Dini Menggunakan Metode Random Forest,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Penerapan Metode Moving Average dan Exponential Smoothing pada Peramalan Indeks Pembangunan Manusia di Provinsi Papua Pegunungan,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Implementasi Penggunaan Media Pembelajaran Gitpod pada Model Problem Based Learning dalam Mata Pelajaran Informatika Terhadap Hasil Belajar Siswa SMAN 3 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pengatur Kecepatan Motor Robot Beroda untuk Mengurangi Selip Menggunakan Metode Fuzzy,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Faktor-Faktor yang Memengaruhi Continuance Intention terhadap Penggunaan Aplikasi Access by KAI (Studi Kasus: Mahasiswa Fakultas Ilmu Komputer Universitas Brawijaya),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Monitoring Target Heart Rate Pada Aktivitas Berlari Menggunakan Sinyal Electrocardiography Berbasis Shimmer,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Monitoring Target Heart Rate pada Aktivitas Berlari menggunakan Sensor MAX30102 Berbasis ESP-32,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pendukung Keputusan Untuk Mencari Calon Karyawan Dari Mahasiswa Yang Telah Lulus Menggunakan Metode Fuzzy Tsukamoto,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Kesediaan User Permission pada Fitur App Tracking Transparency melalui pendekatan Protection Motivation Theory,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Sistem Pengenalan Pergerakan Prostetik Tangan Bionik Menggunakan Metode K-Nearest Neighbor dengan Fitur Power Spectral Density,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
"Analisis Pengaruh Kualitas Sistem, Kualitas Informasi & Kualitas Layanan Terhadap Kesuksesan Aplikasi Mobile JKN di Kabupaten Malang","belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Setimen Pada Sosial Media Twitter Terhadap Pembelajaran Hybrid di Tengah Pandemi Covid-19 dengan Metode K-Nearest Neighbor,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Over The Air Update Firmware Secara Massal pada ESP8266 untuk Perangkat Internet of things,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen terhadap Akuisisi Saham Tokopedia oleh TikTok Menggunakan Naïve Bayes berdasarkan Komentar YouTube,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pengatur Kecepatan Motor Robot Beroda untuk Mengurangi Selip Menggunakan Metode PID,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Perbandingan User Satisfaction Antara Social Commerce dan E-Commerce Menggunakan Metode End-User Computing Satisfaction (EUCS) di Kalangan Mahasiswa (Studi Kasus: TikTok Shop & Shopee),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Penggunaan Raw Query dan ORM pada Aplikasi API Berbasis Bahasa Pemrograman Go,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Golongan Usia Pengguna dari Layanan Ride-Hailing terhadap Faktor-Faktor Penggunaan Teknologi berdasarkan Unified Theory of Acceptance and Use of Technology,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Aanlisis Prediksi Kemampuan Pembayaran Klien Home Credit Indonesia dalam Membayar Pinjaman dengan Metode Random Forest Classifier,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Perbedaan Penerapan Model Problem Based Learning Menggunakan Media Nearpod Terhadap Hasil Belajar Mata Pelajaran Informatika Peserta Didik Kelas X Di SMAN 3 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Perbandingan Penggunaan Aplikasi Berbasis Website dan Catatan Manual Untuk Mengetahui Analisa Hasil Pencatatan Data Penduduk Usia Balita Di  Desa Mojorejo,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Komunikasi Multihop pada Sistem Monitoring Tempat Sampah Berbasis ESP-NOW,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Fuzzy Mamdani Untuk Deteksi Kelelahan Pada Pengguna Treadmill Berbasis Sensor Electrocardiography,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Sistem Pendeteksi Kebocoran Air pada Saluran Air Rumah Berbasis IoT menggunakan Metode K-NN,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Rancang Bangun Sistem Klasifikasi Sampah Menggunakan YOLOV8 Berbasis Raspberry Pi 4,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Faktor-Faktor Yang Memengaruhi Intention to Subscribe Dalam Menggunakan Layanan Streaming Over-the-Top Vidio (Studi Kasus: Fakultas Ilmu Komputer Universitas Brawijaya),"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Klasifikasi Sentimen Ulasan Aplikasi Threads Berbasis Algoritma Naive Byaes dan Metode Root Caus Analysis,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Faktor-Faktor yang Memengaruhi Terhadap Minat Penggunaan Aplikasi Online Grocery Shopping Alfagift Terintegrasi Pembayaran Digital,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Model Pembelajaran Flipped Classroom dengan Project Based Learning Terhadap Hasil Belajar Siswa Mata Pelajaran Basis Data di SMK Negeri 8 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Platform Laboratorium Virtual untuk Praktikum Perkuliahan Jaringan Komputer dengan Menggunakan Mininet,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Mekanisme Registrasi Dan Identifikasi Perangkat Node Sensor Di Gateway Berbasis Protokol Lora,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Multimodal Convolutional Neural Network dan Extreme Gradient Boosting untuk Grading Buah Jambu Kristal Skala Industri,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Identifikasi Konsep-Konsep yang Berkaitan dengan Model Pembelajaran  Project-Based Learning pada Mata Pelajaran Informatika,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Penerimaan Pengguna dalam melakukan Pembayaran Terintegrasi Spotify dengan DANA menggunakan Technology Acceptance Model (TAM) Termodifikasi,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Evaluasi Usability pada Situs Web Dinas Kependudukan dan Pencatatan Sipil Kota Surabaya menggunakan Metode Heuristic Evaluation,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Implementasi Algoritma MTCNN dalam Mekanisme Autentikasi berbasis Pengenalan Wajah,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengembangan Gim Edukasi Konsep Algoritma pada Mata Pelajaran Informatika Sekolah Menengah Pertama menggunakan Mechanics Dynamics Aesthetics (MDA) Framework,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Analisis Sentimen Mengenai Kepuasan Pengguna terhadap Pelayanan Transportasi Minibus PT Mahkota Tria Wisata dengan menggunakan Metode Support Vector Machine,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
Pengaruh Media Pembelajaran IDE Replit menggunakan Problem Based Learning terhadap Hasil Belajar dan Motivasi Belajar Peserta Didik pada Informatika SMAN 3 Malang,"belajar, pembelajaran, mata, pelajaran, siswa, smk, malang, hasil, negeri, terhadap",0
